日期,收盘价,到期收益率
2022-03-02,185.6019,2.1817
2022-03-03,185.5283,2.2075
2022-03-04,185.5224,2.2118
2022-03-07,185.5736,2.209
2022-03-08,185.6631,2.1846
2022-03-09,185.6329,2.1975
2022-03-10,185.6228,2.2041
2022-03-11,185.6214,2.2086
2022-03-14,185.8182,2.1566
2022-03-15,185.7232,2.1892
2022-03-16,185.6083,2.23
2022-03-17,185.6301,2.2271
2022-03-18,185.6812,2.2152
2022-03-21,185.7172,2.2141
2022-03-22,185.6479,2.24
2022-03-23,185.6277,2.2501
2022-03-24,185.6395,2.25
2022-03-25,185.6688,2.2453
2022-03-28,185.7051,2.2474
2022-03-29,185.6881,2.2557
2022-03-30,185.7252,2.2472
2022-03-31,185.7662,2.2381
2022-04-01,185.8512,2.216
2022-04-02,185.9237,2.1966
2022-04-06,185.9977,2.1884
2022-04-07,186.0521,2.1745
2022-04-08,186.0656,2.1737
2022-04-11,186.0524,2.2063
2022-04-12,186.0145,2.2198
2022-04-13,186.0339,2.2167
2022-04-14,186.1299,2.1912
2022-04-15,186.1861,2.1781
2022-04-18,186.1739,2.19
2022-04-19,186.1678,2.1953
2022-04-20,186.131,2.2129
2022-04-21,186.1585,2.2072
2022-04-22,186.1822,2.2019
2022-04-24,186.2093,2.1988
2022-04-25,186.2561,2.1892
2022-04-26,186.3092,2.1768
2022-04-27,186.2785,2.1904
2022-04-28,186.2121,2.2153
2022-04-29,186.2092,2.2208
2022-05-05,186.3036,2.2161
2022-05-06,186.3086,2.2181
2022-05-07,186.3202,2.2176
2022-05-09,186.3659,2.2111
2022-05-10,186.4442,2.1917
2022-05-11,186.4536,2.1909
2022-05-12,186.4833,2.1871
2022-05-13,186.5357,2.1749
2022-05-16,186.5852,2.1687
2022-05-17,186.673,2.1457
2022-05-18,186.7594,2.1209
2022-05-19,186.7961,2.1144
2022-05-20,186.7447,2.1329
2022-05-23,186.8232,2.1271
2022-05-24,186.8463,2.1287
2022-05-25,186.8362,2.1345
2022-05-26,186.9324,2.1095
2022-05-27,186.9624,2.1047
2022-05-30,186.9635,2.1154
2022-05-31,186.8886,2.1382
2022-06-01,186.8695,2.1464
2022-06-02,186.8482,2.1565
2022-06-06,186.8404,2.1723
2022-06-07,186.8253,2.1798
2022-06-08,186.8683,2.1722
2022-06-09,186.9054,2.1645
2022-06-10,186.9394,2.1577
2022-06-13,186.9618,2.1607
2022-06-14,186.9551,2.1656
2022-06-15,186.9552,2.1685
2022-06-16,186.9765,2.1663
2022-06-17,187.0185,2.1616
2022-06-20,187.0363,2.176
2022-06-21,187.0222,2.1824
2022-06-22,187.0513,2.1766
2022-06-23,187.0878,2.169
2022-06-24,187.0791,2.174
2022-06-27,186.9779,2.2093
2022-06-28,186.9439,2.2224
2022-06-29,186.9798,2.2153
2022-06-30,187.0477,2.1996
2022-07-01,187.1026,2.1867
2022-07-04,187.0476,2.2216
2022-07-05,186.9823,2.2435
2022-07-06,187.0111,2.2398
2022-07-07,187.026,2.2384
2022-07-08,187.0465,2.2357
2022-07-11,187.1469,2.2215
2022-07-12,187.2407,2.1992
2022-07-13,187.2997,2.1931
2022-07-14,187.3701,2.1776
2022-07-15,187.4168,2.1676
2022-07-18,187.4965,2.1561
2022-07-19,187.5239,2.1504
2022-07-20,187.5582,2.1444
2022-07-21,187.6117,2.1342
2022-07-22,187.605,2.1384
2022-07-25,187.6695,2.1314
2022-07-26,187.7611,2.1084
2022-07-27,187.8254,2.0935
2022-07-28,187.7893,2.1043
2022-07-29,187.8521,2.0914
2022-08-01,188.021,2.053
2022-08-02,188.1187,2.0247
2022-08-03,188.1794,2.0093
2022-08-04,188.2883,1.9811
2022-08-05,188.2702,1.9861
2022-08-08,188.2647,1.9958
2022-08-09,188.1762,2.0236
2022-08-10,188.1373,2.0396
2022-08-11,188.0845,2.0585
2022-08-12,188.0967,2.0583
2022-08-15,188.3738,1.9899
2022-08-16,188.5011,1.9556
2022-08-17,188.452,1.973
2022-08-18,188.5279,1.9569
2022-08-19,188.5407,1.9559
2022-08-22,188.5396,1.9655
2022-08-23,188.4732,2.004
2022-08-24,188.491,2.0023
2022-08-25,188.4345,2.0218
2022-08-26,188.4126,2.034
2022-08-29,188.5227,2.0122
2022-08-30,188.6215,1.9902
2022-08-31,188.6609,1.9802
2022-09-01,188.7033,1.97
2022-09-02,188.7571,1.9615
2022-09-05,188.8519,1.9427
2022-09-06,188.8658,1.9411
2022-09-07,188.8728,1.9444
2022-09-08,188.8752,1.9457
2022-09-09,188.8825,1.9473
2022-09-13,188.8945,1.954
2022-09-14,188.8757,1.962
2022-09-15,188.8795,1.9631
2022-09-16,188.8181,1.9825
2022-09-19,188.8128,1.9929
2022-09-20,188.8339,1.993
2022-09-21,188.8724,1.9865
2022-09-22,188.8962,1.9823
2022-09-23,188.8833,1.988
2022-09-26,188.8437,2.0094
2022-09-27,188.7894,2.0297
2022-09-28,188.7608,2.042
2022-09-29,188.7344,2.0505
2022-09-30,188.693,2.0639
2022-10-08,188.8155,2.0509
2022-10-09,188.9294,2.0219
2022-10-10,189.0115,1.9999
2022-10-11,189.0447,1.992
2022-10-12,189.0347,1.9966
2022-10-13,189.074,1.9884
2022-10-14,189.1195,1.9779
2022-10-17,189.1857,1.9732
2022-10-18,189.198,1.9729
2022-10-19,189.2344,1.9757
2022-10-20,189.2529,1.9719
2022-10-21,189.2435,1.9769
2022-10-24,189.277,2.0063
2022-10-25,189.2614,2.0135
2022-10-26,189.2907,2.0095
2022-10-27,189.3612,1.994
2022-10-28,189.4091,1.9831
2022-10-31,189.5011,1.9665
2022-11-01,189.4634,1.9794
2022-11-02,189.4291,1.9952
2022-11-03,189.4614,1.9859
2022-11-04,189.4233,1.9987
2022-11-07,189.4408,2.0162
2022-11-08,189.3867,2.0334
2022-11-09,189.351,2.0469
2022-11-10,189.3219,2.0591
2022-11-11,189.2609,2.0824
2022-11-14,188.8109,2.2061
2022-11-15,188.7278,2.2378
2022-11-16,188.6317,2.2685
2022-11-17,188.6185,2.2785
2022-11-18,188.7233,2.2557
2022-11-21,188.8186,2.24
2022-11-22,188.8556,2.2338
2022-11-23,188.9762,2.205
2022-11-24,189.1317,2.1637
2022-11-25,189.0285,2.1945
2022-11-28,189.0158,2.2068
2022-11-29,188.8762,2.2468
2022-11-30,188.8623,2.2575
2022-12-01,188.8766,2.2577
2022-12-02,188.916,2.2519
2022-12-05,188.9388,2.255
2022-12-06,188.8697,2.2768
2022-12-07,188.7718,2.3127
2022-12-08,188.7829,2.3156
2022-12-09,188.7246,2.3347
2022-12-12,188.7112,2.3488
2022-12-13,188.5725,2.3878
2022-12-14,188.6677,2.3687
2022-12-15,188.7224,2.3561
2022-12-16,188.7073,2.3628
2022-12-19,188.8333,2.3422
2022-12-20,188.8579,2.3386
2022-12-21,188.8657,2.3416
2022-12-22,188.9202,2.3306
2022-12-23,189.0057,2.3095
2022-12-26,189.0497,2.307
2022-12-27,189.0014,2.323
2022-12-28,189.0004,2.3263
2022-12-29,189.1493,2.2888
2022-12-30,189.2513,2.2634
2022-12-31,189.2669,2.2598
2023-01-03,189.3339,2.2504
2023-01-04,189.4076,2.2316
2023-01-05,189.4385,2.2266
2023-01-06,189.3659,2.2483
2023-01-09,189.3789,2.2532
2023-01-10,189.3221,2.2704
2023-01-11,189.2897,2.2821
2023-01-12,189.3808,2.2592
2023-01-13,189.3734,2.2632
2023-01-16,189.3335,2.287
2023-01-17,189.3145,2.295
2023-01-18,189.3421,2.2912
2023-01-19,189.3196,2.3033
2023-01-20,189.3499,2.3003
2023-01-28,189.4368,2.3026
2023-01-29,189.4735,2.2965
2023-01-30,189.4852,2.2967
2023-01-31,189.5109,2.292
2023-02-01,189.5233,2.2928
2023-02-02,189.5371,2.2915
2023-02-03,189.592,2.2802
2023-02-06,189.6222,2.2812
2023-02-07,189.6085,2.2879
2023-02-08,189.6189,2.2886
2023-02-09,189.6295,2.289
2023-02-10,189.6707,2.2819
2023-02-13,189.6922,2.2866
2023-02-14,189.7065,2.2863
2023-02-15,189.7019,2.291
2023-02-16,189.7133,2.2909
2023-02-17,189.701,2.2983
2023-02-20,189.6922,2.3144
2023-02-21,189.6225,2.3383
2023-02-22,189.6376,2.3383
2023-02-23,189.6382,2.3409
2023-02-24,189.6221,2.35
2023-02-27,189.6397,2.3559
2023-02-28,189.6509,2.3571
2023-03-01,189.6747,2.3548
2023-03-02,189.6956,2.353
2023-03-03,189.6951,2.3564
2023-03-06,189.8003,2.335
2023-03-07,189.8433,2.3253
2023-03-08,189.864,2.3232
2023-03-09,189.8807,2.3205
2023-03-10,189.9144,2.3134
2023-03-13,189.9591,2.3235
2023-03-14,189.9683,2.3248
2023-03-15,189.9741,2.3265
2023-03-16,189.9994,2.3228
2023-03-17,190.0161,2.3244
2023-03-20,190.1225,2.3079
2023-03-21,190.1495,2.3147
2023-03-22,190.1197,2.3267
2023-03-23,190.1298,2.3279
2023-03-24,190.1138,2.3355
2023-03-27,190.1666,2.3311
2023-03-28,190.1769,2.3309
2023-03-29,190.1851,2.3324
2023-03-30,190.2161,2.3275
2023-03-31,190.2409,2.3236
2023-04-03,190.305,2.3153
2023-04-04,190.3088,2.3177
2023-04-06,190.3246,2.3198
2023-04-07,190.3308,2.3212
2023-04-10,190.3936,2.3205
2023-04-11,190.4387,2.3117
2023-04-12,190.462,2.3191
2023-04-13,190.4756,2.3188
2023-04-14,190.4807,2.3204
2023-04-17,190.4935,2.3276
2023-04-18,190.5175,2.3243
2023-04-19,190.5513,2.3175
2023-04-20,190.5694,2.3157
2023-04-21,190.5802,2.3161
2023-04-23,190.6078,2.3179
2023-04-24,190.6293,2.3144
2023-04-25,190.6518,2.3115
2023-04-26,190.6856,2.3059
2023-04-27,190.7684,2.2869
2023-04-28,190.8052,2.2799
2023-05-04,190.9397,2.2623
2023-05-05,191.0281,2.2425
2023-05-06,191.0775,2.2358
2023-05-08,191.0739,2.2427
2023-05-09,191.0924,2.241
2023-05-10,191.1682,2.2227
2023-05-11,191.289,2.192
2023-05-12,191.3012,2.1918
2023-05-15,191.3233,2.1951
2023-05-16,191.2994,2.2047
2023-05-17,191.2924,2.2103
2023-05-18,191.2733,2.2209
2023-05-19,191.3256,2.21
2023-05-22,191.4383,2.1891
2023-05-23,191.5679,2.1555
2023-05-24,191.5706,2.1574
2023-05-25,191.552,2.165
2023-05-26,191.5539,2.1682
2023-05-29,191.6062,2.1634
2023-05-30,191.681,2.146
2023-05-31,191.744,2.1321
2023-06-01,191.841,2.1093
2023-06-02,191.8444,2.111
2023-06-05,191.8873,2.1068
2023-06-06,191.9834,2.0817
2023-06-07,192.0569,2.0721
2023-06-08,192.0329,2.0808
2023-06-09,192.0492,2.0797
2023-06-12,192.1004,2.0772
2023-06-13,192.146,2.0663
2023-06-14,192.2111,2.0518
2023-06-15,192.1349,2.0745
2023-06-16,192.0343,2.1047
2023-06-19,191.9657,2.1339
2023-06-20,191.9876,2.1397
2023-06-21,192.0385,2.13
2023-06-25,192.1238,2.1261
2023-06-26,192.1223,2.1312
2023-06-27,192.0961,2.1412
2023-06-28,192.1275,2.1364
2023-06-29,192.1638,2.1291
2023-06-30,192.2762,2.102
2023-07-03,192.3726,2.0835
2023-07-04,192.3936,2.0809
2023-07-05,192.42,2.0743
2023-07-06,192.4457,2.0704
2023-07-07,192.4751,2.0653
2023-07-10,192.5086,2.067
2023-07-11,192.5316,2.0637
2023-07-12,192.5218,2.0695
2023-07-13,192.5258,2.0724
2023-07-14,192.5245,2.076
2023-07-17,192.6051,2.0629
2023-07-18,192.6755,2.0472
2023-07-19,192.711,2.0411
2023-07-20,192.7332,2.0375
2023-07-21,192.7859,2.0265
2023-07-24,192.843,2.0203
2023-07-25,192.719,2.0582
2023-07-26,192.7083,2.0644
2023-07-27,192.7852,2.0472
2023-07-28,192.7781,2.0522
2023-07-31,192.7772,2.06
2023-08-01,192.8275,2.0475
2023-08-02,192.8635,2.04
2023-08-03,192.9165,2.0279
2023-08-04,192.9431,2.0239
2023-08-07,192.97,2.0294
2023-08-08,192.9737,2.0317
2023-08-09,192.9821,2.0326
2023-08-10,192.9658,2.041
2023-08-11,192.9644,2.0448
2023-08-14,193.0394,2.045
2023-08-15,193.125,2.0246
2023-08-16,193.1476,2.0227
2023-08-17,193.1453,2.0262
2023-08-18,193.1652,2.0271
2023-08-21,193.2317,2.0176
2023-08-22,193.2162,2.0248
2023-08-23,193.2029,2.0317
2023-08-24,193.222,2.0296
2023-08-25,193.1926,2.0402
2023-08-28,193.0948,2.0765
2023-08-29,193.0453,2.0931
2023-08-30,193.0891,2.0861
2023-08-31,193.1933,2.0588
2023-09-01,193.1424,2.0751
2023-09-04,193.0632,2.1086
2023-09-05,193.0795,2.1078
2023-09-06,193.0015,2.1334
2023-09-07,192.8816,2.1702
2023-09-08,192.8544,2.1823
2023-09-11,192.8272,2.1996
2023-09-12,192.8798,2.1894
2023-09-13,192.9497,2.1735
2023-09-14,192.9692,2.1711
2023-09-15,192.9586,2.1776
2023-09-18,192.8844,2.2084
2023-09-19,192.8466,2.2309
2023-09-20,192.8319,2.238
2023-09-21,192.8746,2.2299
2023-09-22,192.8905,2.2344
2023-09-25,192.879,2.2467
2023-09-26,192.8028,2.2724
2023-09-27,192.7978,2.2768
2023-09-28,192.9368,2.2436
2023-10-07,193.0855,2.2319
2023-10-08,193.1375,2.2199
2023-10-09,193.1115,2.229
2023-10-10,193.0056,2.2623
2023-10-11,192.8913,2.297
2023-10-12,192.8698,2.3062
2023-10-13,192.9614,2.2826
2023-10-16,193.0094,2.2823
2023-10-17,192.9544,2.3011
2023-10-18,192.9121,2.3226
2023-10-19,192.8211,2.3507
2023-10-20,192.8051,2.3597
2023-10-23,192.9631,2.3283
2023-10-24,192.9314,2.3408
2023-10-25,193.0579,2.3101
2023-10-26,193.1441,2.2889
2023-10-27,193.1213,2.2978
2023-10-30,193.2178,2.2813
2023-10-31,193.2848,2.266
2023-11-01,193.2706,2.2727
2023-11-02,193.3224,2.2634
2023-11-03,193.3369,2.2618
2023-11-06,193.3562,2.2682
2023-11-07,193.3352,2.2783
2023-11-08,193.3181,2.2867
2023-11-09,193.3509,2.2809
2023-11-10,193.3527,2.2842
2023-11-13,193.4191,2.2773
2023-11-14,193.4273,2.2777
2023-11-15,193.4625,2.2706
2023-11-16,193.5256,2.2559
2023-11-17,193.5156,2.2613
2023-11-20,193.528,2.2697
2023-11-21,193.4713,2.2899
2023-11-22,193.402,2.3147
2023-11-23,193.3046,2.3454
2023-11-24,193.2974,2.3513
2023-11-27,193.2594,2.3724
2023-11-28,193.2721,2.3737
2023-11-29,193.3086,2.3666
2023-11-30,193.3546,2.3571
2023-12-01,193.3496,2.3611
2023-12-04,193.3579,2.3692
2023-12-05,193.3249,2.3819
2023-12-06,193.314,2.3893
2023-12-07,193.3224,2.3906
2023-12-08,193.377,2.3789
2023-12-11,193.4511,2.3706
2023-12-12,193.4593,2.3722
2023-12-13,193.5527,2.35
2023-12-14,193.625,2.3314
2023-12-15,193.7199,2.308
2023-12-18,193.8111,2.2918
2023-12-19,193.7911,2.3031
2023-12-20,193.7796,2.311
2023-12-21,193.7948,2.3106
2023-12-22,193.8875,2.2932
2023-12-25,193.994,2.2734
2023-12-26,194.1293,2.2412
2023-12-27,194.2608,2.2083
2023-12-28,194.3482,2.1845
2023-12-29,194.3475,2.1855
2023-12-31,194.4022,2.1738
2024-01-02,194.356,2.1943
2024-01-03,194.2794,2.2196
2024-01-04,194.3168,2.2138
2024-01-05,194.3766,2.2004
2024-01-08,194.417,2.1991
2024-01-09,194.4683,2.1881
2024-01-10,194.4653,2.1915
2024-01-11,194.4711,2.1936
2024-01-12,194.4765,2.195
2024-01-15,194.5114,2.1962
2024-01-16,194.4905,2.2055
2024-01-17,194.5143,2.2026
2024-01-18,194.5616,2.193
2024-01-19,194.6024,2.1848
2024-01-22,194.6584,2.1832
2024-01-23,194.6566,2.1864
2024-01-24,194.6915,2.179
2024-01-25,194.8425,2.1399
2024-01-26,194.8811,2.1315
2024-01-29,194.9816,2.1114
2024-01-30,195.1262,2.074
2024-01-31,195.1667,2.0655
2024-02-01,195.1278,2.0795
2024-02-02,195.1252,2.0831
2024-02-04,195.2051,2.0679
2024-02-05,195.2076,2.0682
2024-02-06,195.1321,2.092
2024-02-07,195.1516,2.091
2024-02-08,195.2088,2.0789
2024-02-09,195.2216,2.0785
2024-02-18,195.336,2.0734
2024-02-19,195.3486,2.0719
2024-02-20,195.4141,2.0563
2024-02-21,195.4675,2.0426
2024-02-22,195.5643,2.0173
2024-02-23,195.6609,1.9923
2024-02-26,195.6729,2.0018
2024-02-27,195.6981,1.9977
2024-02-28,195.7045,2.0001
2024-02-29,195.7655,1.9884
2024-03-01,195.6794,2.0116
2024-03-04,195.7217,2.0087
2024-03-05,195.7607,2.0002
2024-03-06,195.8607,1.9765
2024-03-07,195.8629,1.9801
2024-03-08,195.8848,1.9745
2024-03-11,195.9026,1.9855
2024-03-12,195.8184,2.0108
2024-03-13,195.8067,2.017
2024-03-14,195.7796,2.0282
2024-03-15,195.8205,2.02
2024-03-18,195.9577,1.9966
2024-03-19,196.0463,1.9735
2024-03-20,196.064,1.9712
2024-03-21,196.0982,1.9639
2024-03-22,196.1581,1.9485
2024-03-25,196.1877,1.9475
2024-03-26,196.2053,1.9458
2024-03-27,196.2575,1.9337
2024-03-28,196.3083,1.9224
2024-03-29,196.3774,1.906
2024-04-01,196.3882,1.9102
2024-04-02,196.4439,1.8976
2024-04-03,196.4933,1.8869
2024-04-07,196.5532,1.8808
2024-04-08,196.615,1.8666
2024-04-09,196.6882,1.8479
2024-04-10,196.6996,1.8609
2024-04-11,196.7329,1.8551
2024-04-12,196.7749,1.8486
2024-04-15,196.7925,1.8513
2024-04-16,196.7432,1.8706
2024-04-17,196.7793,1.8647
2024-04-18,196.8365,1.8522
2024-04-19,196.8912,1.8396
2024-04-22,196.9501,1.832
2024-04-23,197.0271,1.8146
2024-04-24,196.9963,1.8239
2024-04-25,197.0395,1.8141
2024-04-26,197.0074,1.8246
2024-04-28,196.9298,1.852
2024-04-29,196.7224,1.9172
2024-04-30,196.8508,1.8847
2024-05-06,196.9816,1.8619
2024-05-07,197.0841,1.8371
2024-05-08,197.0861,1.8394
2024-05-09,197.0517,1.8508
2024-05-10,197.0664,1.8486
2024-05-11,197.0464,1.8562
2024-05-13,197.1745,1.8268
2024-05-14,197.2568,1.8053
2024-05-15,197.2852,1.7997
2024-05-16,197.2766,1.8076
2024-05-17,197.248,1.8192
2024-05-20,197.3558,1.797
2024-05-21,197.3548,1.7995
2024-05-22,197.3806,1.7946
2024-05-23,197.4433,1.7796
2024-05-24,197.4288,1.786
2024-05-27,197.4301,1.797
2024-05-28,197.4496,1.7942
2024-05-29,197.4914,1.7855
2024-05-30,197.5209,1.7793
2024-05-31,197.5411,1.7758
2024-06-03,197.6127,1.7637
2024-06-04,197.6395,1.7591
2024-06-05,197.6945,1.7545
2024-06-06,197.7466,1.742
2024-06-07,197.7672,1.7389
2024-06-11,197.8275,1.7414
2024-06-12,197.8272,1.7435
2024-06-13,197.8097,1.7508
2024-06-14,197.8214,1.7509
2024-06-17,197.8463,1.7545
2024-06-18,197.8826,1.7477
2024-06-19,197.9456,1.7335
2024-06-20,198.0035,1.7253
2024-06-21,197.9822,1.7334
2024-06-24,198.0401,1.7248
2024-06-25,198.1409,1.7008
2024-06-26,198.2083,1.6855
2024-06-27,198.2892,1.6676
2024-06-28,198.3454,1.6574
2024-07-01,198.3774,1.655
2024-07-02,198.3801,1.6576
2024-07-03,198.4482,1.6421
2024-07-04,198.4568,1.641
2024-07-05,198.4271,1.6504
2024-07-08,198.3371,1.6821
2024-07-09,198.4122,1.6655
2024-07-10,198.4445,1.6595
2024-07-11,198.4636,1.656
2024-07-12,198.5249,1.6426
2024-07-15,198.5597,1.6393
2024-07-16,198.5821,1.6354
2024-07-17,198.6133,1.6326
2024-07-18,198.6133,1.6344
2024-07-19,198.6371,1.6304
2024-07-22,198.7972,1.5954
2024-07-23,198.8753,1.5766
2024-07-24,198.9146,1.5689
2024-07-25,198.9487,1.5614
2024-07-26,198.9516,1.5681
2024-07-29,198.9851,1.5661
2024-07-30,199.0207,1.5595
2024-07-31,199.0777,1.5479
2024-08-01,199.1348,1.5357
2024-08-02,199.1833,1.5257
2024-08-05,199.2266,1.5198
2024-08-06,199.2031,1.5272
2024-08-07,199.2218,1.526
2024-08-08,199.1781,1.5402
2024-08-09,199.0834,1.5668
2024-08-12,198.9198,1.6149
2024-08-13,198.9049,1.6234
2024-08-14,198.9725,1.6089
2024-08-15,198.9285,1.6235
2024-08-16,198.9082,1.6312
2024-08-19,198.9425,1.6293
2024-08-20,198.9509,1.6313
2024-08-21,198.9233,1.6434
2024-08-22,199.0239,1.6198
2024-08-23,199.1101,1.6014
2024-08-26,199.244,1.5723
2024-08-27,199.2336,1.5757
2024-08-28,199.2626,1.5703
2024-08-29,199.3101,1.5604
2024-08-30,199.3182,1.5612
2024-09-02,199.4593,1.5312
2024-09-03,199.601,1.4976
2024-09-04,199.6587,1.4871
2024-09-05,199.6758,1.4842
2024-09-06,199.6937,1.4819
2024-09-09,199.7662,1.4733
2024-09-10,199.8722,1.4476
2024-09-11,200.0104,1.4128
2024-09-12,200.0595,1.4013
2024-09-13,200.0511,1.4064
2024-09-14,200.0753,1.4022
2024-09-18,200.0944,1.4057
2024-09-19,200.0156,1.4293
2024-09-20,199.971,1.4444
2024-09-23,200.0153,1.4395
2024-09-24,199.9969,1.4466
2024-09-25,200.0013,1.4468
2024-09-26,200.0111,1.4453
2024-09-27,199.8262,1.4951
2024-09-29,199.5756,1.5616
2024-09-30,199.6769,1.5395
2024-10-08,199.6566,1.5563
2024-10-09,199.5856,1.5763
2024-10-10,199.6813,1.5553
2024-10-11,199.7612,1.5389
2024-10-12,199.7587,1.543
2024-10-14,199.7966,1.5359
2024-10-15,199.7854,1.5421
2024-10-16,199.8091,1.5441
2024-10-17,199.8973,1.5253
2024-10-18,199.9536,1.5138
2024-10-21,199.9198,1.5278
2024-10-22,199.8646,1.5427
2024-10-23,199.8079,1.5652
2024-10-24,199.8356,1.5602
2024-10-25,199.8874,1.5479
2024-10-28,199.9628,1.5349
2024-10-29,200.019,1.5225
2024-10-30,200.0691,1.5126
2024-10-31,200.1115,1.504
2024-11-01,200.1929,1.4859
2024-11-04,200.2763,1.4695
2024-11-05,200.317,1.4608
2024-11-06,200.3614,1.4522
2024-11-07,200.4281,1.4383
2024-11-08,200.478,1.4276
2024-11-11,200.5403,1.4161
2024-11-12,200.5658,1.4107
2024-11-13,200.5662,1.4136
2024-11-14,200.5908,1.4091
2024-11-15,200.6248,1.4024
2024-11-18,200.6601,1.3982
2024-11-19,200.6826,1.3946
2024-11-20,200.7161,1.3891
2024-11-21,200.7285,1.3886
2024-11-22,200.7292,1.39
2024-11-25,200.7665,1.386
2024-11-26,200.7527,1.392
2024-11-27,200.7476,1.3963
2024-11-28,200.7689,1.3928
2024-11-29,200.8175,1.3833
2024-12-02,200.9488,1.3558
2024-12-03,200.9679,1.3524
2024-12-04,200.9992,1.346
2024-12-05,201.0218,1.3418
2024-12-06,201.0153,1.3452
2024-12-09,201.0402,1.3455
2024-12-10,201.1894,1.3104
2024-12-11,201.2348,1.2999
2024-12-12,201.3507,1.2712
2024-12-13,201.5811,1.2132
2024-12-16,201.778,1.1665
2024-12-17,201.7654,1.1702
2024-12-18,201.8045,1.1629
2024-12-19,201.8695,1.1477
2024-12-20,202.0422,1.1049
2024-12-23,202.216,1.0631
2024-12-24,202.2633,1.0514
2024-12-25,202.2458,1.0554
2024-12-26,202.1984,1.0695
2024-12-27,202.1408,1.0853
2024-12-30,202.0979,1.102
2024-12-31,202.0905,1.1048
2025-01-02,202.17,1.0872
2025-01-03,202.2851,1.0606
2025-01-06,202.3539,1.0477
2025-01-07,202.3053,1.0621
2025-01-08,202.2014,1.0916
2025-01-09,202.0054,1.1431
2025-01-10,201.8301,1.1926
2025-01-13,201.7291,1.2254
2025-01-14,201.7121,1.2327
2025-01-15,201.7758,1.2189
2025-01-16,201.7299,1.2362
2025-01-17,201.7334,1.2375
2025-01-20,201.7113,1.2487
2025-01-21,201.7339,1.2455
2025-01-22,201.7951,1.2306
2025-01-23,201.7557,1.2428
2025-01-24,201.6977,1.2597
2025-01-26,201.6729,1.2708
2025-01-27,201.7418,1.2556
2025-02-05,201.9031,1.2257
2025-02-06,201.9533,1.2153
2025-02-07,201.9971,1.2039
2025-02-08,201.9854,1.2101
2025-02-10,201.9364,1.2255
2025-02-11,201.8773,1.2439
2025-02-12,201.8907,1.2435
2025-02-13,201.8461,1.2573
2025-02-14,201.7331,1.2888
2025-02-17,201.6476,1.3152
2025-02-18,201.5184,1.3503
2025-02-19,201.544,1.3472
2025-02-20,201.4808,1.3658
2025-02-21,201.3711,1.397
2025-02-24,201.3011,1.4214
2025-02-25,201.2634,1.4324
2025-02-26,201.317,1.42
2025-02-27,201.2881,1.4295
2025-02-28,201.2372,1.4469
2025-03-03,201.3681,1.4175
2025-03-04,201.4017,1.41
2025-03-05,201.3736,1.4198
2025-03-06,201.3224,1.4358
2025-03-07,201.1802,1.4782
2025-03-10,201.1044,1.5071
2025-03-11,200.933,1.5519
2025-03-12,200.9159,1.5669
2025-03-13,200.9942,1.5497
2025-03-14,200.9668,1.5593
2025-03-17,200.9584,1.5677
2025-03-18,200.966,1.5693
2025-03-19,200.9814,1.5683
2025-03-20,201.0619,1.5522
2025-03-21,201.082,1.5486
2025-03-24,201.0802,1.5571
2025-03-25,201.1345,1.5463
2025-03-26,201.1606,1.5423
2025-03-27,201.2315,1.5259
2025-03-28,201.2796,1.5161
2025-03-31,201.291,1.5182
2025-04-01,201.2578,1.5286
2025-04-02,201.2929,1.5215
2025-04-03,201.5084,1.4684
2025-04-07,201.7717,1.4062
2025-04-08,201.7168,1.4225
2025-04-09,201.7709,1.4105
2025-04-10,201.8346,1.395
2025-04-11,201.9141,1.3765
2025-04-14,201.9043,1.3845
2025-04-15,201.8978,1.3889
2025-04-16,201.8894,1.3963
2025-04-17,201.8839,1.4012
2025-04-18,201.8391,1.416
2025-04-21,201.8251,1.4249
2025-04-22,201.8292,1.4264
2025-04-23,201.8008,1.4358
2025-04-24,201.7869,1.441
2025-04-25,201.7674,1.4477
2025-04-27,201.7852,1.4465
2025-04-28,201.7938,1.4469
2025-04-29,201.8311,1.4402
2025-04-30,201.8702,1.4337
2025-05-06,201.9301,1.4323
2025-05-07,201.9613,1.4252
2025-05-08,202.0414,1.4061
2025-05-09,202.1014,1.3907
2025-05-12,202.1333,1.3887
2025-05-13,202.1508,1.385
2025-05-14,202.1323,1.3924
2025-05-15,202.1079,1.4003
2025-05-16,202.0414,1.4192
2025-05-19,202.086,1.4102
2025-05-20,202.0947,1.4095
2025-05-21,202.0915,1.4139
2025-05-22,202.1124,1.4109
2025-05-23,202.098,1.4172
2025-05-26,202.1469,1.4102
2025-05-27,202.1505,1.4112
2025-05-28,202.1352,1.4176
2025-05-29,202.0905,1.4328
2025-05-30,202.1456,1.4225
2025-06-03,202.1843,1.4199
2025-06-04,202.2077,1.4161
2025-06-05,202.2698,1.4023
2025-06-06,202.3228,1.3898
2025-06-09,202.3727,1.3887
2025-06-10,202.3764,1.389
2025-06-11,202.394,1.3862
2025-06-12,202.4084,1.3845
2025-06-13,202.4207,1.3838
2025-06-16,202.4912,1.3699
2025-06-17,202.5685,1.3525
2025-06-18,202.609,1.3429
2025-06-19,202.6238,1.3419
2025-06-20,202.6196,1.3448
2025-06-23,202.6563,1.3405
2025-06-24,202.6339,1.3479
2025-06-25,202.6445,1.3485
2025-06-26,202.6534,1.348
